GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,STATEICP,COUNTYICP,AOT001,APP001,APP002,APP003,APP004
"G5100730","1880","Virginia","510","Gloucester","0730","Gloucester","40","730",11876,5342,6533,0,1
"G5100750","1880","Virginia","510","Goochland","0750","Goochland","40","750",10292,4058,6234,0,0
"G5100770","1880","Virginia","510","Grayson","0770","Grayson","40","770",13068,12071,997,0,0
"G5100790","1880","Virginia","510","Greene","0790","Greene","40","790",5830,4005,1825,0,0
"G5100810","1880","Virginia","510","Greensville","0810","Greensville","40","810",8407,2757,5650,0,0
"G5100830","1880","Virginia","510","Halifax","0830","Halifax","40","830",33588,13293,20295,0,0
"G5100850","1880","Virginia","510","Hanover","0850","Hanover","40","850",18588,9294,9282,0,12
"G5100870","1880","Virginia","510","Henrico","0870","Henrico","40","870",82703,44822,37878,3,0
"G5100890","1880","Virginia","510","Henry","0890","Henry","40","890",16009,8614,7395,0,0
"G5100910","1880","Virginia","510","Highland","0910","Highland","40","910",5164,4715,449,0,0
"G5100930","1880","Virginia","510","Isle Of Wight","0930","Isle Of Wight","40","930",10572,6010,4555,0,7
"G5100950","1880","Virginia","510","James City","0950","James City","40","950",5422,2227,3195,0,0
"G5100970","1880","Virginia","510","King And Queen","0970","King And Queen","40","970",10502,4424,6078,0,0
"G5100990","1880","Virginia","510","King George","0990","King George","40","990",6397,3162,3235,0,0
"G5101010","1880","Virginia","510","King William","1010","King William","40","1010",8751,3283,5464,0,4
"G5101030","1880","Virginia","510","Lancaster","1030","Lancaster","40","1030",6160,2626,3534,0,0
"G5101050","1880","Virginia","510","Lee","1050","Lee","40","1050",15116,14192,922,0,2
"G5101070","1880","Virginia","510","Loudoun","1070","Loudoun","40","1070",23634,16391,7243,0,0
"G5101090","1880","Virginia","510","Louisa","1090","Louisa","40","1090",18942,7409,11531,0,2
"G5101110","1880","Virginia","510","Lunenburg","1110","Lunenburg","40","1110",11535,4611,6924,0,0
"G5101130","1880","Virginia","510","Madison","1130","Madison","40","1130",10562,6006,4556,0,0
"G5101150","1880","Virginia","510","Mathews","1150","Matthews","40","1150",7501,5042,2459,0,0
"G5101170","1880","Virginia","510","Mecklenburg","1170","Mecklenburg","40","1170",24610,8222,16388,0,0
"G5101190","1880","Virginia","510","Middlesex","1190","Middlesex","40","1190",6252,2618,3634,0,0
"G5101210","1880","Virginia","510","Montgomery","1210","Montgomery","40","1210",16693,12466,4227,0,0
"G5101230","1880","Virginia","510","Nansemond","1230","Nansemond","40","1230",15903,7728,8175,0,0
"G5101250","1880","Virginia","510","Nelson","1250","Nelson","40","1250",16536,9028,7508,0,0
"G5101270","1880","Virginia","510","New Kent","1270","New Kent","40","1270",5515,2275,3232,0,8
"G5101290","1880","Virginia","510","Norfolk","1290","Norfolk","40","1290",58657,29197,29453,0,7
"G5101310","1880","Virginia","510","Northampton","1310","Northampton","40","1310",9152,3889,5263,0,0
"G5101330","1880","Virginia","510","Northumberland","1330","Northumberland","40","1330",7929,4446,3483,0,0
"G5101350","1880","Virginia","510","Nottoway","1350","Nottoway","40","1350",11156,3012,8144,0,0
"G5101370","1880","Virginia","510","Orange","1370","Orange","40","1370",13052,6210,6842,0,0
"G5101390","1880","Virginia","510","Page","1390","Page","40","1390",9965,8846,1119,0,0
"G5101410","1880","Virginia","510","Patrick","1410","Patrick","40","1410",12833,10099,2734,0,0
"G5101430","1880","Virginia","510","Pittsylvania","1430","Pittsylvania","40","1430",52589,25389,27200,0,0
"G5101450","1880","Virginia","510","Powhatan","1450","Powhatan","40","1450",7817,2726,5091,0,0
"G5101470","1880","Virginia","510","Prince Edward","1470","Prince Edward","40","1470",14668,4754,9914,0,0
"G5101490","1880","Virginia","510","Prince George","1490","Prince George","40","1490",10054,3255,6799,0,0
"G5101510","1880","Virginia","510","Princess Anne","1510","Princess Anne","40","1510",9394,5129,4262,3,0
"G5101530","1880","Virginia","510","Prince William","1530","Prince William","40","1530",9180,6580,2600,0,0
"G5101550","1880","Virginia","510","Pulaski","1550","Pulaski","40","1550",8755,6303,2452,0,0
"G5101570","1880","Virginia","510","Rappahannock","1570","Rappahannock","40","1570",9291,5755,3536,0,0
"G5101590","1880","Virginia","510","Richmond","1590","Richmond","40","1590",7195,3806,3389,0,0
"G5101610","1880","Virginia","510","Roanoke","1610","Roanoke","40","1610",13105,8273,4828,0,4
"G5101630","1880","Virginia","510","Rockbridge","1630","Rockbridge","40","1630",20003,14660,5343,0,0
"G5101650","1880","Virginia","510","Rockingham","1650","Rockingham","40","1650",29567,26133,3433,0,1
"G5101670","1880","Virginia","510","Russell","1670","Russell","40","1670",13906,12634,1272,0,0
"G5101690","1880","Virginia","510","Scott","1690","Scott","40","1690",17233,16557,676,0,0
"G5101710","1880","Virginia","510","Shenandoah","1710","Shenandoah","40","1710",18204,17198,1006,0,0
"G5101730","1880","Virginia","510","Smyth","1730","Smyth","40","1730",12160,10520,1640,0,0
"G5101750","1880","Virginia","510","Southampton","1750","Southampton","40","1750",18012,7447,10565,0,0
"G5101770","1880","Virginia","510","Spotsylvania","1770","Spotsylvania","40","1770",14828,8422,6406,0,0
"G5101790","1880","Virginia","510","Stafford","1790","Stafford","40","1790",7211,5558,1653,0,0
"G5101810","1880","Virginia","510","Surry","1810","Surry","40","1810",7391,2832,4559,0,0
"G5101830","1880","Virginia","510","Sussex","1830","Sussex","40","1830",10062,3361,6701,0,0
"G5101850","1880","Virginia","510","Tazewell","1850","Tazewell","40","1850",12861,10947,1914,0,0
"G5101870","1880","Virginia","510","Warren","1870","Warren","40","1870",7399,5958,1441,0,0
"G5101890","1880","Virginia","510","Warwick","1890","Warwick","40","1875",2258,779,1479,0,0
"G5101910","1880","Virginia","510","Washington","1910","Washington","40","1910",25203,21113,4086,0,4
"G5101930","1880","Virginia","510","Westmoreland","1930","Westmoreland","40","1930",8846,3746,5100,0,0
"G5101950","1880","Virginia","510","Wise","1950","Wise","40","1950",7772,7671,101,0,0
"G5101970","1880","Virginia","510","Wythe","1970","Wythe","40","1970",14318,11464,2850,0,4
"G5101990","1880","Virginia","510","York","1990","York","40","1990",7349,2837,4512,0,0
"G5350015","1880","Washington Territory","535","Chihallis","0015","Chihallis","73","270",921,889,0,0,32
"G5350035","1880","Washington Territory","535","Clallam","0035","Clallam","73","90",638,536,0,4,98
"G5350055","1880","Washington Territory","535","Clark","0055","Clark","73","110",5490,5308,0,48,134
"G5350075","1880","Washington Territory","535","Columbia","0075","Columbia","73","130",7103,7044,5,38,16
"G5350095","1880","Washington Territory","535","Cowlitz","0095","Cowlitz","73","150",2062,1888,8,28,138
"G5350115","1880","Washington Territory","535","Island","0115","Island","73","290",1087,743,4,45,295
"G5350135","1880","Washington Territory","535","Jefferson","0135","Jefferson","73","310",1712,1356,8,96,252
"G5350155","1880","Washington Territory","535","King","0155","King","73","330",6910,6080,34,246,550
"G5350175","1880","Washington Territory","535","Kitsap","0175","Kitsap","73","350",1738,1432,39,149,118
"G5350195","1880","Washington Territory","535","Klikatat","0195","Klikatat","73","390",4055,3864,5,2,184
"G5350215","1880","Washington Territory","535","Lewis","0215","Lewis","73","410",2600,2378,28,13,181
"G5350235","1880","Washington Territory","535","Mason","0235","Mason","73","450",639,511,0,6,122
"G5350255","1880","Washington Territory","535","Pacific","0255","Pacific","73","490",1645,1277,33,176,159
"G5350275","1880","Washington Territory","535","Pierce","0275","Pierce","73","530",3319,2881,64,155,219
"G5350315","1880","Washington Territory","535","San Juan","0315","San Juan","73","550",948,559,4,3,382
"G5350355","1880","Washington Territory","535","Skamania","0355","Skamania","73","590",809,713,8,3,85
"G5350395","1880","Washington Territory","535","Snohomish","0395","Snohomish","73","610",1387,1021,42,11,313
"G5350415","1880","Washington Territory","535","Spokane","0415","Spokane","73","630",4262,3910,3,219,130
"G5350435","1880","Washington Territory","535","Stevens","0435","Stevens","73","650",1245,881,0,232,132
"G5350455","1880","Washington Territory","535","Thurston","0455","Thurston","73","670",3270,3011,7,68,184
"G5350475","1880","Washington Territory","535","Wahkiakum","0475","Wahkiakum","73","690",1598,973,2,559,64
"G5350495","1880","Washington Territory","535","Walla Walla","0495","Walla Walla","73","710",8716,8128,30,513,45
"G5350515","1880","Washington Territory","535","Whatcom","0515","Whatcom","73","730",3137,2768,0,11,358
"G5350535","1880","Washington Territory","535","Whitman","0535","Whitman","73","750",7014,6481,1,530,2
"G5350555","1880","Washington Territory","535","Yakima","0555","Yakima","73","770",2811,2567,0,32,212
"G5400010","1880","West Virginia","540","Barbour","0010","Barbour","56","10",11870,11413,457,0,0
"G5400030","1880","West Virginia","540","Berkeley","0030","Berkeley","56","30",17380,15452,1928,0,0
"G5400050","1880","West Virginia","540","Boone","0050","Boone","56","50",5824,5635,189,0,0
"G5400070","1880","West Virginia","540","Braxton","0070","Braxton","56","70",9787,9683,104,0,0
"G5400090","1880","West Virginia","540","Brooke","0090","Brooke","56","90",6013,5928,85,0,0
"G5400110","1880","West Virginia","540","Cabell","0110","Cabell","56","110",13744,12842,902,0,0
"G5400130","1880","West Virginia","540","Calhoun","0130","Calhoun","56","130",6072,5998,74,0,0
"G5400150","1880","West Virginia","540","Clay","0150","Clay","56","150",3460,3460,0,0,0
"G5400170","1880","West Virginia","540","Doddridge","0170","Doddridge","56","170",10552,10498,54,0,0
"G5400190","1880","West Virginia","540","Fayette","0190","Fayette","56","190",11560,10438,1122,0,0
"G5400210","1880","West Virginia","540","Gilmer","0210","Gilmer","56","210",7108,7061,47,0,0
"G5400230","1880","West Virginia","540","Grant","0230","Grant","56","230",5542,5038,503,0,1
"G5400250","1880","West Virginia","540","Greenbrier","0250","Greenbrier","56","250",15060,13078,1981,0,1
"G5400270","1880","West Virginia","540","Hampshire","0270","Hampshire","56","270",10366,9714,652,0,0
"G5400290","1880","West Virginia","540","Hancock","0290","Hancock","56","290",4882,4854,24,0,4
"G5400310","1880","West Virginia","540","Hardy","0310","Hardy","56","310",6794,6042,752,0,0
"G5400330","1880","West Virginia","540","Harrison","0330","Harrison","56","330",20181,19292,889,0,0
"G5400350","1880","West Virginia","540","Jackson","0350","Jackson","56","350",16312,16209,103,0,0
"G5400370","1880","West Virginia","540","Jefferson","0370","Jefferson","56","370",15005,10958,4045,0,2
"G5400390","1880","West Virginia","540","Kanawha","0390","Kanawha","56","390",32466,29596,2870,0,0
"G5400410","1880","West Virginia","540","Lewis","0410","Lewis","56","410",13269,12943,323,0,3
"G5400430","1880","West Virginia","540","Lincoln","0430","Lincoln","56","430",8739,8687,52,0,0
"G5400450","1880","West Virginia","540","Logan","0450","Logan","56","450",7329,7220,109,0,0
"G5400470","1880","West Virginia","540","McDowell","0470","Mcdowell","56","470",3074,3071,3,0,0
"G5400490","1880","West Virginia","540","Marion","0490","Marion","56","490",17198,17043,155,0,0
"G5400510","1880","West Virginia","540","Marshall","0510","Marshall","56","510",18840,18607,223,0,10
"G5400530","1880","West Virginia","540","Mason","0530","Mason","56","530",22293,21431,859,0,3
"G5400550","1880","West Virginia","540","Mercer","0550","Mercer","56","550",7467,7101,366,0,0
"G5400570","1880","West Virginia","540","Mineral","0570","Mineral","56","570",8630,8141,489,0,0
"G5400610","1880","West Virginia","540","Monongalia","0610","Monongalia","56","610",14985,14668,317,0,0
"G5400630","1880","West Virginia","540","Monroe","0630","Monroe","56","630",11501,10372,1129,0,0
"G5400650","1880","West Virginia","540","Morgan","0650","Morgan","56","650",5777,5580,197,0,0
"G5400670","1880","West Virginia","540","Nicholas","0670","Nicholas","56","670",7223,7165,58,0,0
"G5400690","1880","West Virginia","540","Ohio","0690","Ohio","56","690",37457,36577,870,5,5
"G5400710","1880","West Virginia","540","Pendleton","0710","Pendleton","56","710",8022,7923,99,0,0
"G5400730","1880","West Virginia","540","Pleasants","0730","Pleasants","56","730",6256,6230,26,0,0
"G5400750","1880","West Virginia","540","Pocahontas","0750","Pocahontas","56","750",5591,5257,334,0,0
"G5400770","1880","West Virginia","540","Preston","0770","Preston","56","770",19091,18885,206,0,0
"G5400790","1880","West Virginia","540","Putnam","0790","Putnam","56","790",11375,11020,355,0,0
"G5400810","1880","West Virginia","540","Raleigh","0810","Raleigh","56","810",7367,7296,71,0,0
"G5400830","1880","West Virginia","540","Randolph","0830","Randolph","56","830",8102,7990,112,0,0
"G5400850","1880","West Virginia","540","Ritchie","0850","Ritchie","56","850",13474,13410,64,0,0
"G5400870","1880","West Virginia","540","Roane","0870","Roane","56","870",12184,12145,39,0,0
"G5400890","1880","West Virginia","540","Summers","0890","Summers","56","890",9033,8262,771,0,0
"G5400910","1880","West Virginia","540","Taylor","0910","Taylor","56","910",11455,11056,399,0,0
"G5400930","1880","West Virginia","540","Tucker","0930","Tucker","56","930",3151,3125,26,0,0
"G5400950","1880","West Virginia","540","Tyler","0950","Tyler","56","950",11073,11067,6,0,0
"G5400970","1880","West Virginia","540","Upshur","0970","Upshur","56","970",10249,10048,201,0,0
"G5400990","1880","West Virginia","540","Wayne","0990","Wayne","56","990",14739,14519,220,0,0
"G5401010","1880","West Virginia","540","Webster","1010","Webster","56","1010",3207,3205,2,0,0
"G5401030","1880","West Virginia","540","Wetzel","1030","Wetzel","56","1030",13896,13874,22,0,0
"G5401050","1880","West Virginia","540","Wirt","1050","Wirt","56","1050",7104,7091,13,0,0
"G5401070","1880","West Virginia","540","Wood","1070","Wood","56","1070",25006,24081,925,0,0
"G5401090","1880","West Virginia","540","Wyoming","1090","Wyoming","56","1090",4322,4258,64,0,0
"G5500010","1880","Wisconsin","550","Adams","0010","Adams","25","10",6741,6714,1,0,26
"G5500030","1880","Wisconsin","550","Ashland","0030","Ashland","25","30",1559,1380,1,0,178
"G5500050","1880","Wisconsin","550","Barron","0050","Barron","25","50",7024,6948,0,0,76
"G5500070","1880","Wisconsin","550","Bayfield","0070","Bayfield","25","70",564,309,3,0,252
"G5500090","1880","Wisconsin","550","Brown","0090","Brown","25","90",34078,33897,116,2,63
"G5500110","1880","Wisconsin","550","Buffalo","0110","Buffalo","25","110",15528,15519,0,0,9
"G5500130","1880","Wisconsin","550","Burnett","0130","Burnett","25","130",3140,2874,0,0,266
"G5500150","1880","Wisconsin","550","Calumet","0150","Calumet","25","150",16632,15900,319,0,413
"G5500170","1880","Wisconsin","550","Chippewa","0170","Chippewa","25","170",15491,15295,4,0,192
"G5500190","1880","Wisconsin","550","Clark","0190","Clark","25","190",10715,10700,5,0,10
"G5500210","1880","Wisconsin","550","Columbia","0210","Columbia","25","210",28065,28028,25,2,10
"G5500230","1880","Wisconsin","550","Crawford","0230","Crawford","25","230",15644,15597,47,0,0
"G5500250","1880","Wisconsin","550","Dane","0250","Dane","25","250",53233,53145,87,0,1
"G5500270","1880","Wisconsin","550","Dodge","0270","Dodge","25","270",45931,45810,96,0,25
"G5500290","1880","Wisconsin","550","Door","0290","Door","25","290",11645,11628,0,0,17
"G5500310","1880","Wisconsin","550","Douglas","0310","Douglas","25","310",655,612,8,0,35
"G5500330","1880","Wisconsin","550","Dunn","0330","Dunn","25","330",16817,16802,11,0,4
"G5500350","1880","Wisconsin","550","Eau Claire","0350","Eau Claire","25","350",19993,19968,24,0,1
"G5500390","1880","Wisconsin","550","Fond du Lac","0390","Fond Du Lac","25","390",46859,46635,206,2,16
"G5500430","1880","Wisconsin","550","Grant","0430","Grant","25","430",37852,37771,81,0,0
"G5500450","1880","Wisconsin","550","Green","0450","Green","25","450",21729,21697,32,0,0
"G5500470","1880","Wisconsin","550","Green Lake","0470","Green Lake","25","470",14483,14438,13,0,32
"G5500490","1880","Wisconsin","550","Iowa","0490","Iowa","25","490",23628,23588,29,0,11
"G5500530","1880","Wisconsin","550","Jackson","0530","Jackson","25","530",13285,13198,9,0,78
"G5500550","1880","Wisconsin","550","Jefferson","0550","Jefferson","25","550",32156,32062,94,0,0
"G5500570","1880","Wisconsin","550","Juneau","0570","Juneau","25","570",15582,15479,8,0,95
"G5500590","1880","Wisconsin","550","Kenosha","0590","Kenosha","25","590",13550,13527,23,0,0
"G5500610","1880","Wisconsin","550","Kewaunee","0610","Kewaunee","25","610",15807,15779,0,0,28
"G5500630","1880","Wisconsin","550","La Crosse","0630","La Crosse","25","630",27073,27000,63,1,9
"G5500650","1880","Wisconsin","550","Lafayette","0650","Lafayette","25","650",21279,21270,9,0,0
"G5500670","1880","Wisconsin","550","Langlade","0670","Langlade","25","670",685,650,0,0,35
"G5500690","1880","Wisconsin","550","Lincoln","0690","Lincoln","25","690",2011,1921,0,0,90
"G5500710","1880","Wisconsin","550","Manitowoc","0710","Manitowoc","25","710",37505,37496,7,0,2
"G5500730","1880","Wisconsin","550","Marathon","0730","Marathon","25","730",17121,17012,0,0,109
"G5500750","1880","Wisconsin","550","Marinette","0750","Marinette","25","750",8929,8697,20,0,212
"G5500770","1880","Wisconsin","550","Marquette","0770","Marquette","25","770",8908,8885,1,0,22
"G5500790","1880","Wisconsin","550","Milwaukee","0790","Milwaukee","25","790",138537,138214,320,3,0
"G5500810","1880","Wisconsin","550","Monroe","0810","Monroe","25","810",21607,21549,23,0,35
